00800_microwave_000,straight_turn,projects/hybrid_zero_shot_slam_nav/main/datasets/00800-TEEsavR23oF/TEEsavR23oF.basis.glb,microwave,0,1.0046040629535982,2.02118687944816,166,44.859535694122314,3.1743962649581436,collision,
00800_microwave_000,straight_turn,projects/hybrid_zero_shot_slam_nav/main/datasets/00800-TEEsavR23oF/TEEsavR23oF.basis.glb,microwave,0,0.5095391433404126,3.9849589135992947,0,46.5680878162384,3.03564713510388,distance,
00800_microwave_000,straight_turn,projects/hybrid_zero_shot_slam_nav/main/datasets/00800-TEEsavR23oF/TEEsavR23oF.basis.glb,microwave,0,0.5095391433404126,3.9849589135992947,0,41.09480023384094,3.03564713510388,distance,
00800_microwave_000,straight_turn,projects/hybrid_zero_shot_slam_nav/main/datasets/00800-TEEsavR23oF/TEEsavR23oF.basis.glb,microwave,0,0.5095391433404126,3.9849589135992947,0,50.58048439025879,3.03564713510388,distance,
00800_microwave_000,straight_turn,projects/hybrid_zero_shot_slam_nav/main/datasets/00800-TEEsavR23oF/TEEsavR23oF.basis.glb,microwave,0,1.2619832386591396,3.9849589135992947,0,49.38740253448486,4.2634057784614,distance,
00800_microwave_000,straight_turn,projects/hybrid_zero_shot_slam_nav/main/datasets/00800-TEEsavR23oF/TEEsavR23oF.basis.glb,microwave,0,0.0,32.16335267400803,152,47.08391571044922,3.5760505033085,collision,
00800_microwave_000,ours_full,projects/hybrid_zero_shot_slam_nav/main/datasets/00800-TEEsavR23oF/TEEsavR23oF.basis.glb,microwave,0,0.0,1595.6226,0,223.52820539474487,5.2059216783778,distance,
00800_microwave_000,ours_full,projects/hybrid_zero_shot_slam_nav/main/datasets/00800-TEEsavR23oF/TEEsavR23oF.basis.glb,microwave,0,0.0,3244.1768,0,260.65926575660706,7.139925996393298,distance,
00800_microwave_000,ours_full,projects/hybrid_zero_shot_slam_nav/main/datasets/00800-TEEsavR23oF/TEEsavR23oF.basis.glb,microwave,0,0.0,8.550388,0,180.63189268112183,4.2427245962893005,distance,
00800_microwave_000,ours_full,projects/hybrid_zero_shot_slam_nav/main/datasets/00800-TEEsavR23oF/TEEsavR23oF.basis.glb,microwave,0,0.0,8.550388,0,192.66710495948792,4.2427245962893005,distance,
00800_microwave_000,ours_full,projects/hybrid_zero_shot_slam_nav/main/datasets/00800-TEEsavR23oF/TEEsavR23oF.basis.glb,microwave,0,0.0,8.550388,0,184.51034712791443,4.2427245962893005,distance,
00800_microwave_000,ours_full,projects/hybrid_zero_shot_slam_nav/main/datasets/00800-TEEsavR23oF/TEEsavR23oF.basis.glb,microwave,0,0.0,3367.3667,0,201.83808636665344,7.0398201156336695,distance,
00800_microwave_000,ours_full,projects/hybrid_zero_shot_slam_nav/main/datasets/00800-TEEsavR23oF/TEEsavR23oF.basis.glb,microwave,0,0.0,8.550388,0,237.50705528259277,4.2427245962893005,distance,
00800_microwave_000,ours_full,projects/hybrid_zero_shot_slam_nav/main/datasets/00800-TEEsavR23oF/TEEsavR23oF.basis.glb,microwave,0,0.0,12.721203,0,259.6682138442993,4.231258751373738,distance,
00800_microwave_000,ours_full,projects/hybrid_zero_shot_slam_nav/main/datasets/00800-TEEsavR23oF/TEEsavR23oF.basis.glb,microwave,0,0.0,8.550388,0,343.02244091033936,4.2427245962893005,distance,
00800_microwave_000,ours_full,projects/hybrid_zero_shot_slam_nav/main/datasets/00800-TEEsavR23oF/TEEsavR23oF.basis.glb,microwave,0,0.0,12.721583,0,289.68290734291077,4.231883159890608,distance,
00800_microwave_000,ours_full,projects/hybrid_zero_shot_slam_nav/main/datasets/00800-TEEsavR23oF/TEEsavR23oF.basis.glb,microwave,0,0.0,12.721485,0,213.71797013282776,4.231722175297967,distance,
00800_microwave_000,ours_full,projects/hybrid_zero_shot_slam_nav/main/datasets/00800-TEEsavR23oF/TEEsavR23oF.basis.glb,microwave,0,0.0,12.720771,0,226.6041476726532,4.230549074250351,distance,
00800_microwave_000,ours_full,projects/hybrid_zero_shot_slam_nav/main/datasets/00800-TEEsavR23oF/TEEsavR23oF.basis.glb,microwave,0,0.0,8.550388,0,243.32645440101624,4.2427245962893005,distance,
00800_microwave_000,ours_full,projects/hybrid_zero_shot_slam_nav/main/datasets/00800-TEEsavR23oF/TEEsavR23oF.basis.glb,microwave,0,0.0,8.550388,0,209.54677772521973,4.2427245962893005,distance,
00800_microwave_000,ours_full,projects/hybrid_zero_shot_slam_nav/main/datasets/00800-TEEsavR23oF/TEEsavR23oF.basis.glb,microwave,0,0.0,692.8866,0,187.37686944007874,3.8011914526827315,distance,
